iterations,median_betweeness_centrality,median_vertex_degree,num_opinions,median_pagerank
700,0.026730019493177385,8.0,2,0.04762786392674903
700,0.02445001392369813,10.0,2,0.05239181166276558
700,0.022174649586930287,10.0,2,0.04850960014921411
143,0.022253550543024227,9.0,2,0.049373619381487835
700,0.03268240044555834,9.0,2,0.052210628847095486
700,0.02143089204492713,10.0,2,0.050977434888610576
130,0.025055694792536897,9.5,2,0.05007522144265536
700,0.027105036125458698,8.5,2,0.050520455406678
700,0.01951522324329342,10.0,1,0.05005377873316643
265,0.024113630034682663,10.0,2,0.050339237271712904
700,0.03033491849281323,9.0,2,0.05220896474883162
700,0.024958228905597325,9.0,1,0.048734554207238504
700,0.0290158266035459,9.0,2,0.05136365306809828
105,0.025574352548036756,10.0,2,0.05259576443531661
700,0.02500812215724496,10.0,2,0.05078890226425162
700,0.024488304093567247,10.0,2,0.050604563548093354
700,0.026824004455583396,8.0,1,0.0472226488912642
369,0.02885686438318017,9.0,2,0.049082136730167425
700,0.02517288591849995,9.5,1,0.05089384266813303
700,0.02833588601132461,10.0,1,0.053000388975010373
327,0.022718447352950276,9.5,2,0.04888231551806117
700,0.02832776385407964,9.0,1,0.0484674812037277
142,0.023123781676413255,10.0,2,0.04949042298902865
173,0.02817344286642532,10.0,2,0.051875290820171366
700,0.02610345307713729,9.0,2,0.05167562592809835
109,0.026649958228905597,9.0,2,0.04913201395484794
93,0.01947577276524645,9.0,2,0.045498839449308714
173,0.021939107026826325,9.5,2,0.047998620285723104
700,0.023608790494755404,11.0,1,0.05088342811669752
175,0.02506634853126081,10.5,2,0.05108736412470467
700,0.025762322472848792,9.0,2,0.05087304151873487
244,0.023948760790866053,9.0,2,0.04817145622803086
473,0.022299962870138308,11.0,2,0.05124598288357511
700,0.02657221758098951,9.0,1,0.04886193362122444
173,0.01945952845075652,9.0,2,0.045540196222288554
700,0.027007333147684026,10.0,1,0.05142648420817763
119,0.0230065905504502,10.0,2,0.04841650946256762
700,0.02455096073517126,10.0,2,0.050632813702939324
143,0.026761347813979392,9.0,2,0.05083408992398649
700,0.026488675392184163,10.0,1,0.05035735178639193
151,0.019883040935672513,10.5,2,0.05058722913981879
483,0.02383505058943655,9.5,2,0.04959373984140031
700,0.023410096509511712,9.5,2,0.049141810884711375
700,0.02589459760512392,9.0,2,0.04983630945523922
183,0.027252158173210805,11.0,2,0.05311462679520737
589,0.027778938085955628,10.0,2,0.052222334076098005
700,0.029218880534670012,9.0,2,0.049131216256977035
121,0.0244871437853894,10.0,2,0.0528102406004551
700,0.023482316903369528,11.0,1,0.05103073893602777
700,0.03143274853801169,10.0,2,0.05294488630772017
700,0.02675438596491228,10.5,2,0.05087931907110815
101,0.02518812126935696,9.0,2,0.05023158136247251
700,0.024162257495590825,9.5,2,0.050046412539902135
136,0.028326603545901788,10.5,2,0.0519002669349038
700,0.03174139051332034,10.0,2,0.05242965406710039
700,0.022082985240879975,9.5,2,0.05211654905606321
700,0.024392801805082506,9.0,2,0.04893299060687163
95,0.025358535226956275,10.0,2,0.05119177220988738
700,0.027547196535399797,9.0,2,0.0494329981814121
700,0.02643610450627994,10.5,1,0.05219969076136988
110,0.020596630465051512,8.0,2,0.04921055845845792
100,0.021501670843776105,9.5,2,0.049799979666176636
247,0.030127553182473087,8.5,2,0.049598781910954015
700,0.022677063027940217,10.5,2,0.05025669025169825
149,0.027464494569757726,8.0,2,0.04977342526560509
192,0.02765942634363687,8.5,2,0.050947976857591615
700,0.022896361273554256,8.0,2,0.04884093581523011
700,0.025689223057644105,10.0,2,0.04969847263006626
143,0.021796389120950523,9.0,2,0.04920991464501499
700,0.027865716923888666,9.0,2,0.049199557162064575
142,0.027420402858999347,10.0,2,0.05217042830030588
700,0.020238095238095236,10.0,2,0.048425028133576555
133,0.027133984820965427,8.5,2,0.05048667655672276
137,0.024415204678362574,10.5,2,0.04966533369326656
148,0.024733129119094026,10.0,2,0.04963027041976947
700,0.026033834586466166,9.0,2,0.04878984227956879
700,0.027420402858999347,9.0,2,0.04860471163520967
700,0.02493966397475169,10.0,1,0.04956363315296239
238,0.02215840527244036,11.0,2,0.05081227648237945
358,0.02904080376379545,8.5,2,0.04961896441677191
700,0.025724032302979667,8.5,2,0.04925747854205849
700,0.02663023298988211,9.5,2,0.050481826212426514
275,0.024417525294718277,10.0,2,0.05077909892779928
158,0.029832683560753734,10.0,2,0.05188348934747753
357,0.020270583867075094,9.5,2,0.04856323659169841
700,0.024430288684674645,10.0,2,0.05067662144247691
138,0.021067920345526125,9.0,2,0.047554732791370874
700,0.03293417621672469,8.0,2,0.0513824374487679
700,0.02697020328599276,9.0,2,0.0501729236049649
290,0.019116077230112313,10.0,2,0.04912933896368714
700,0.026415997907225975,8.0,2,0.04934504412624268
700,0.025122992666852317,10.0,1,0.050047610155385495
99,0.02170472477490021,11.0,2,0.05132768051639115
106,0.023203842940685046,11.0,2,0.050661151755039865
153,0.027474937343358395,10.0,2,0.05241291438116545
700,0.029013505987190193,9.0,2,0.05407236559404982
143,0.023748027476097645,10.0,2,0.05016260499656665
700,0.024269005847953214,9.5,1,0.0500421988246212
167,0.026688670329021204,9.0,2,0.04957211055418919
339,0.026674324700640486,9.0,2,0.04761330359279496
286,0.021936786410470616,11.5,2,0.05162739599565146
700,0.029787431541817504,10.0,2,0.05413364149948743
183,0.02971665274296853,10.5,2,0.05297885756590881
165,0.027313532368934024,9.0,2,0.04974584105690946
700,0.030134435859274267,8.0,2,0.05130379089215238
700,0.02555694792536898,9.0,1,0.04824169684981884
700,0.024991699333804594,9.0,2,0.05074745269915873
135,0.025953773322194375,9.0,2,0.0491300619801151
240,0.0230355982548965,10.0,2,0.050674388825189265
183,0.02554357025461257,10.0,2,0.05255042113455425
238,0.023998654042513688,9.0,2,0.048905907835776447
162,0.024477861319966585,8.0,2,0.04668343772223246
231,0.025125313283208016,10.0,2,0.05164908564061662
700,0.028515733778891668,8.5,1,0.05021283956467819
700,0.025259909031838855,9.0,2,0.04881683670422016
700,0.028835978835978833,10.0,2,0.052589021344131966
700,0.02050148519446765,10.0,2,0.04915544474145043
244,0.024498746867167923,10.0,2,0.04955035263175166
700,0.024059027497058058,9.0,1,0.04921595008194631
700,0.024926900584795318,9.0,1,0.04819143003346041
700,0.033869395711500966,8.5,1,0.052790415305551494
700,0.021918221479624987,9.0,2,0.04713853069995753
187,0.02428488374933435,8.0,2,0.04604769199101087
700,0.023435904576255454,9.5,2,0.04861049246365795
168,0.0233247259563049,9.5,2,0.04987148963407685
700,0.02438039543302701,9.0,1,0.04765223466175475
260,0.023851294903926484,10.0,2,0.04971594630990321
173,0.029852408799777214,10.0,2,0.05214455327871215
700,0.02435950988582567,9.0,2,0.04760397059327631
137,0.023134224450013924,8.5,2,0.04807415097757148
465,0.02328738512949039,10.0,2,0.047948444254907824
122,0.02603731551099972,8.0,2,0.049045653057536116
189,0.025950292397660817,9.0,2,0.048301236875468376
286,0.02419938735728209,9.0,2,0.0487129748011776
148,0.021790587580061263,9.5,2,0.05007824806470494
125,0.02297410192147034,10.0,2,0.050655312956659634
700,0.025849345586187688,9.0,1,0.046963232022385316
700,0.019265756985055227,10.0,2,0.049609478769536655
700,0.029695767195767192,10.5,2,0.05434999546228334
700,0.023333797456604473,10.0,1,0.04883174155243279
700,0.027733686067019397,9.5,2,0.04999726792494302
197,0.027126844890002784,9.0,2,0.048301943792655205
700,0.02102594449085677,9.0,2,0.04691119991937351
194,0.022714614819877976,10.5,2,0.05082171938599726
700,0.02581569664902998,10.0,1,0.05019607117875288
636,0.021432052353104983,9.0,2,0.0468001332379946
136,0.02905411677341501,9.0,2,0.048343106611040285
700,0.02495126705653021,9.0,2,0.05007955012518027
123,0.014265039703636195,9.0,2,0.04697675869827858
700,0.025982781026640672,8.5,2,0.050129203663641805
222,0.022992666852315977,8.0,2,0.0471829927758453
133,0.02914090782511835,9.0,2,0.051286966320099436
700,0.02482943469785575,10.0,1,0.05073503519487694
700,0.02716549069612455,8.0,2,0.04948099393722803
98,0.028225656734428665,9.0,2,0.04984131396788487
143,0.024624060150375944,10.0,2,0.05112334525211798
700,0.020719623131903835,9.5,2,0.047019124847497526
108,0.029824561403508767,10.0,2,0.05320386618206982
87,0.026154506636962775,9.5,2,0.04969755944846116
113,0.025518657755499857,9.5,2,0.049837846375667384
700,0.02448250255267799,9.5,1,0.048909124768933436
181,0.0293252069567859,8.5,2,0.04863807104671973
700,0.028530817785203746,10.0,2,0.05221025028937491
700,0.022002923976608187,9.0,2,0.046432886064050674
700,0.024588090596862525,9.5,2,0.049495701517502655
101,0.023906989696463377,10.0,2,0.04865465956601113
142,0.02125916643460503,10.0,2,0.047475664640880516
700,0.025222779170147588,10.0,2,0.05278350477717535
700,0.024707602339181282,9.0,2,0.04744714538696196
333,0.0291318574213311,10.0,2,0.05204355194220142
197,0.027175577833472568,9.5,2,0.050295288180083525
700,0.025290077044463004,9.0,2,0.049613549515060036
145,0.025111389585073793,10.0,2,0.04873169476205244
607,0.02622528543581175,10.0,2,0.050360542643219604
117,0.02422723475355054,10.0,2,0.050021088074274564
150,0.020353769037979565,10.0,2,0.048559399654501484
700,0.023977873977873976,10.0,2,0.04912282352633664
103,0.022844147405550914,11.0,2,0.05173777254003846
277,0.02347651536248027,10.0,2,0.05173977920117179
700,0.02747872361214928,10.0,1,0.05157286474860173
700,0.02505917571707045,9.0,1,0.04915234294530789
700,0.021296296296296292,9.0,1,0.04702927087574358
173,0.02164670936600761,10.0,2,0.05174071307190768
700,0.02587023113338903,10.0,2,0.05249344900235095
405,0.02347535505430242,9.0,2,0.04758348869198043
700,0.030221386800334163,9.5,1,0.0529495129076019
700,0.029140559732664995,10.0,1,0.052208803097126354
700,0.02362410656270305,9.5,1,0.04912496200715023
395,0.02084725703146756,10.0,2,0.04915241530222558
700,0.03140848754883842,9.5,2,0.04975407059800221
471,0.026061681982734612,9.0,2,0.049030016945167544
596,0.026830966304650514,9.0,2,0.04936817411357969
700,0.020864661654135336,8.0,1,0.044304651415482524
126,0.02421563167177202,10.0,2,0.04893083462371488
171,0.0232630186577555,9.0,2,0.04766001761084128
700,0.026500278473962684,9.5,2,0.05075015046410209
700,0.023835261554559797,10.5,2,0.04986460971520615
382,0.030565998329156227,8.5,2,0.05000344178113471
700,0.028377657105727278,9.0,1,0.05014244119772042
700,0.022265153624802744,9.0,2,0.04934126870343547
700,0.026862294625452518,8.5,1,0.04957979889520267
700,0.02790657198551935,9.5,2,0.05168096807983593
700,0.02728000556947925,10.0,1,0.05131010233397054
106,0.024972152603731552,9.5,2,0.04869890772956107
215,0.025603571217606303,9.0,2,0.05247665886247335
325,0.027443609022556388,10.0,2,0.05129742827913001
189,0.026740462266778058,9.0,2,0.04929960335856595
700,0.027585166620254335,9.0,2,0.05273578405408171
155,0.025439756799405924,9.5,2,0.05118533344568594
180,0.021601011074695285,9.0,2,0.04906213687464904
700,0.027306692657569853,9.5,2,0.05052331266560589
700,0.025111389585073793,9.0,2,0.04899213358196929
700,0.02681124106562703,10.0,2,0.051196728372775974
293,0.022052817228255823,10.0,2,0.0481562347993099
163,0.02419706674092639,10.0,2,0.05178465170464533
243,0.02998468393205235,9.5,2,0.05181464626741028
700,0.02542119186856029,9.5,2,0.04955843243987515
120,0.023683050218137935,9.0,2,0.049017995371022256
700,0.023576301865775546,10.0,2,0.05162682372310089
210,0.03268280567042177,7.0,2,0.04857315603966646
700,0.022758284600389863,8.5,2,0.04658409020689054
700,0.02267590271976237,10.0,1,0.050280513281207063
234,0.02376496797549429,9.0,2,0.04855356651595511
700,0.02382344750765803,10.5,1,0.05156266070797395
700,0.027705838670750948,10.0,1,0.04968535676502565
700,0.024342105263157894,9.5,2,0.049894400238617145
700,0.026298384851016425,9.5,2,0.049281428251067544
700,0.027575884154831518,9.5,2,0.05008382423137517
150,0.026036398271333434,10.5,2,0.053222140368902465
700,0.028243272322219688,9.0,2,0.05005866436413096
165,0.03103360252483059,9.0,2,0.052737533421673706
150,0.02928367928367928,8.0,2,0.05015861411035673
121,0.022863872644574398,10.0,2,0.048377282048980605
203,0.027326417896593333,10.0,2,0.05264069437592116
700,0.03503898635477583,8.0,2,0.051281576026057415
700,0.02000835421888053,10.0,1,0.0496007602314483
700,0.029023315865421125,9.0,2,0.04957914904238699
157,0.028767112977639286,9.0,2,0.050072105569127445
700,0.03546981770665981,9.0,2,0.05341239440298462
156,0.028872020561771256,8.5,2,0.050210933921115586
700,0.023551935394040657,9.0,2,0.04917054942029918
700,0.02888314815559398,11.0,2,0.05317239511185844
99,0.021773182957393483,10.0,2,0.0484017995167529
132,0.02100389863547758,10.0,2,0.05054694736691173
154,0.025387648413964202,11.5,2,0.05287057658896427
142,0.019318076335620195,8.0,2,0.04551673263257766
700,0.027635059871901974,7.5,1,0.04675893382872386
700,0.02508354218880534,9.5,2,0.050933926357477524
700,0.027819548872180445,10.0,2,0.0523505643810447
214,0.02822263993316625,9.0,2,0.05074967431157515
93,0.021050310962591662,9.0,2,0.05000617203007723
229,0.025737956001113893,9.0,2,0.052021817059608136
116,0.029434697855750487,8.0,2,0.04794460979199072
700,0.022275596398403416,10.0,1,0.04932752307556924
700,0.030880197569948253,10.0,2,0.054362166634561074
700,0.02171980878121229,7.5,1,0.04684577902507229
700,0.024928171878972793,8.5,2,0.048571054368714506
120,0.02268539615030843,10.0,2,0.04926199491368144
154,0.02286155202821869,10.5,2,0.05365530130004871
700,0.025168244685788547,10.5,2,0.04999225269567163
700,0.026163789102385593,10.0,2,0.04988062616021782
700,0.030405395673090765,9.0,1,0.0508864483894039
138,0.023107537361923326,10.5,2,0.04948894816928871
159,0.02525410749094959,9.0,2,0.04925500115031523
700,0.02667084377610693,9.0,2,0.04895827268280491
700,0.03173210804789752,9.5,1,0.05093524849880757
396,0.019987679636802442,10.0,2,0.048036415126153115
700,0.02215956558061821,9.0,2,0.048753048630762366
700,0.02518913023298988,9.5,2,0.05022257320100991
175,0.024757495590828918,10.0,2,0.05405737420563911
700,0.024476701011788733,10.0,2,0.04846740393026391
90,0.02301587301587301,10.0,2,0.04839241031544141
178,0.024563724125127633,10.0,2,0.0511023952692821
700,0.025102107119650975,9.5,2,0.049351101016218826
134,0.022413673071567802,9.0,2,0.04769205256090815
700,0.03211976362131161,8.0,1,0.048005057858307054
133,0.027408799777220827,9.0,2,0.04975581370594727
700,0.026005987190197713,9.5,2,0.0493296261241976
700,0.027652464494569755,8.0,2,0.04746681679569003
120,0.02444421238280887,9.5,2,0.04767154731758047
211,0.028223336118072956,9.0,2,0.05077535780046082
309,0.027318295739348374,8.0,2,0.047559311907673193
145,0.024494685788545436,10.0,2,0.05159563985892249
341,0.024258563074352545,11.0,2,0.05065230616973336
155,0.0276176552492342,9.0,2,0.05019388862571213
191,0.029335184366144115,9.5,2,0.05011532079932549
700,0.026659240694328408,10.0,2,0.052768436306672245
700,0.02299197066740926,9.0,2,0.04768903106752874
112,0.020795043163464214,11.0,2,0.049192147629155095
112,0.023294346978557503,9.0,2,0.04947336723019968
142,0.026957886168412482,8.0,2,0.04788327497506709
700,0.020858860113246076,10.0,2,0.04936702953012545
120,0.028369534948482315,9.5,2,0.050274063684504586
700,0.025823818806274944,10.0,2,0.051806969663696203
700,0.02439303668528045,8.5,2,0.047996651654736135
131,0.021429942701872526,10.0,2,0.046796365290343075
130,0.024686716791979948,9.0,2,0.049809455362627805
282,0.023847813979392923,10.0,2,0.049901557775223176
700,0.023858256752993592,9.5,2,0.050851214777146145
105,0.024273647080664623,10.0,2,0.052386867421036126
700,0.025109068968718083,11.0,2,0.05149068455429713
105,0.02440824282929546,9.0,2,0.047071128553583544
700,0.026343636869952662,9.0,2,0.04926250867737633
700,0.024367948490755506,9.0,2,0.048212538105822524
266,0.02370161514898357,9.5,2,0.05023362095978179
115,0.028923001949317736,8.0,2,0.0481389246846086
150,0.027747622174866756,9.0,2,0.05046736375597774
700,0.02659175242888783,8.0,2,0.04904679469461108
99,0.022820941241993874,10.0,2,0.05040006060005088
700,0.023488118444258792,10.0,2,0.05019566328611369
700,0.023136545066369626,10.0,2,0.04980344293045133
134,0.0253434512206442,10.0,2,0.049161942868111264
700,0.026683027011974378,9.0,2,0.04843275943549885
133,0.018800473405736564,9.0,2,0.04693243828367987
500,0.023322194374825952,9.0,2,0.048824550915104764
129,0.023806042884990254,8.0,2,0.047734550064541435
249,0.027276524644945694,9.5,2,0.050456056863315765
490,0.0253678176923791,10.0,2,0.050755091471596694
700,0.021472663139329808,10.0,2,0.04994628926277031
700,0.03151397011046134,8.5,2,0.05171055996437794
593,0.027662907268170424,9.5,2,0.050932583003282836
700,0.02965133421789768,9.0,2,0.05075842561393479
700,0.023134224450013924,8.5,2,0.04848494459936857
700,0.02506265664160401,9.0,2,0.0491581946334643
700,0.029786475993906332,9.0,2,0.05008384947189726
193,0.021821915900863267,8.5,2,0.04798557429774435
700,0.026045437668244683,10.0,2,0.05163133416804548
393,0.025772765246449454,10.0,2,0.05068078754069221
700,0.03076166488868135,9.0,2,0.052875069723965204
700,0.027394876079086604,9.0,2,0.05030767209228061
171,0.024534716420681328,8.5,2,0.047987650254043265
700,0.0265385686438318,9.0,1,0.04993302441861366
247,0.023361644852872922,10.0,2,0.05047599391735805
136,0.03130395433027012,9.5,2,0.05143704644468029
95,0.025587221420554754,9.0,2,0.04717897437957648
700,0.027196463380673903,10.0,1,0.05156270940575329
238,0.02371205792258424,8.0,2,0.04643478928129216
109,0.021222036572913765,10.0,2,0.049268875004325224
169,0.026776431820291467,10.0,2,0.051114142487339684
207,0.029793233082706764,9.0,2,0.04998219879826492
700,0.029379003063213588,9.0,2,0.05049369594290232
147,0.028118908382066272,9.0,2,0.050245482889394184
700,0.018865450663696277,8.5,2,0.04657435234123668
127,0.023583263714842657,9.0,2,0.048507845718762654
700,0.0281328320802005,9.0,2,0.05008078042400859
700,0.028376496797549423,10.0,2,0.052866572112859736
700,0.023142346607258883,10.5,2,0.05218361216711735
700,0.027358484595326697,9.0,2,0.04971924775838009
700,0.022836025248305948,10.0,2,0.04876649854105046
700,0.027771976236888513,9.0,2,0.04921365145309673
700,0.027208520496087234,9.5,2,0.05287181441043324
700,0.024094959621275405,10.0,1,0.05192689418636688
123,0.02943817878028404,10.0,2,0.05250397065291027
268,0.025625406107862243,8.5,2,0.05055434407866215
140,0.022681704260651626,9.5,2,0.04823460840203124
700,0.02567994059222129,11.0,2,0.05269661546209424
659,0.017496287013830873,9.0,2,0.046498142694268156
700,0.02734614313561682,9.0,2,0.049165475905167316
700,0.02421341653797794,10.5,2,0.04920679312054756
476,0.024185463659147866,9.0,2,0.04888259141908741
128,0.025074795250233844,9.5,2,0.0502579976154689
700,0.027365868374640306,10.5,1,0.05177019964799105
700,0.022078344008168566,10.0,2,0.050229738969845936
700,0.025428153717627397,10.0,2,0.04990520584916595
117,0.027151211361737676,8.0,2,0.04996005298177451
114,0.02854358117516012,9.0,2,0.049811154213068566
700,0.024634093403443247,9.0,1,0.0499288419236773
700,0.02420225400101561,9.0,2,0.049116157813297874
700,0.027346143135616816,8.5,2,0.05121980879199867
700,0.017185324422166526,7.5,2,0.0465008907603503
189,0.01960920820569943,9.0,2,0.048849877924834424
265,0.03001949317738791,9.5,2,0.05217236632619935
700,0.0237491877842755,8.0,2,0.046112455289677286
700,0.027373990531885266,9.0,2,0.0500598347280965
539,0.029431216931216923,9.0,2,0.05008988433105175
700,0.023858256752993592,8.5,2,0.04673148854256277
144,0.021375197252390232,10.0,2,0.04771485460329466
700,0.031227373990531885,9.5,2,0.052921706491465326
256,0.021222036572913765,10.0,2,0.04898115342262263
128,0.029442820012995453,10.0,2,0.05140763150370248
700,0.022344054580896687,10.0,2,0.04993931756326893
275,0.02319456047526223,10.0,2,0.04835044204888589
170,0.029629629629629627,9.0,2,0.0510881444038728
90,0.02444779878990405,10.0,2,0.0496102345855225
700,0.026453866146848602,9.0,1,0.04719215836666417
307,0.019753947293562456,10.5,2,0.05008820777728645
312,0.02428060892973173,10.5,2,0.05064841608899894
220,0.024976793836442957,10.0,2,0.050744731585844895
305,0.026228766360345303,9.5,2,0.05121702669047626
117,0.028339366935858163,10.0,2,0.05256325927699383
185,0.03028752436647173,8.5,2,0.051719540440040804
700,0.029511030540778818,9.0,1,0.05090741317307654
700,0.024714564188248397,10.0,2,0.05070917719677228
700,0.02831637498304165,10.0,2,0.0515391879050696
104,0.025397985705003248,8.5,2,0.0486243805758762
176,0.022724635663232153,10.0,2,0.04936400771748637
527,0.027523775769389802,10.0,2,0.049344231805974026
166,0.028017961570593143,10.0,2,0.050984666538555115
700,0.024687877100157803,9.0,2,0.047644688926873624
123,0.02157128933444723,9.0,2,0.050027891530990055
183,0.025963055787617186,10.0,2,0.05299827248358496
195,0.025784368328227978,9.5,2,0.04907361387683576
390,0.022824422166527428,10.0,2,0.04940762888455684
700,0.028686299081035923,10.0,2,0.05258132235510357
700,0.022820941241993874,9.0,2,0.04850527095570516
113,0.02441636498654042,10.0,2,0.05055359865754548
700,0.024105402394876074,9.0,1,0.047785383545662044
106,0.021566648101735822,9.0,2,0.047870313187599274
153,0.02247852819182459,9.0,2,0.049462225114364516
700,0.024006002660973417,10.0,2,0.0500325919404227
144,0.021833518982641787,10.0,2,0.0479401395708971
700,0.02372437504016451,9.0,2,0.049252963309091013
700,0.028433351898264177,10.0,2,0.051063659391828775
167,0.02238698598347721,10.0,2,0.04926307116485451
180,0.02537826046597976,11.0,2,0.05049896141718355
700,0.023250255267799128,10.0,2,0.050616243001405214
700,0.029642051752474863,9.5,1,0.05179265264039973
112,0.028345168476747423,10.0,2,0.053158225200265016
296,0.02675438596491228,10.5,2,0.05123632763109111
700,0.02246936786410471,9.0,2,0.04976579180457527
700,0.021581732108047896,9.0,1,0.048312074438411665
700,0.022862712336396546,8.0,2,0.04827964279910719
700,0.024593195952845075,9.5,2,0.04997036277275188
496,0.019451511776073176,10.5,2,0.049490895446925656
193,0.019812262136823536,10.0,2,0.04851495625913106
136,0.021238280887403694,9.0,2,0.04641197698052786
333,0.024227234753550535,10.0,2,0.04956252183221904
121,0.02038777499303815,9.0,2,0.04697557523682446
125,0.025303789777473988,9.5,2,0.05043039191481625
700,0.030228348649401278,8.5,2,0.05226590868275437
700,0.02711292119186856,9.5,2,0.0507761705571443
700,0.02048524087997772,9.0,2,0.048251725082848515
253,0.027314814814814813,9.0,2,0.04723581118329662
700,0.02877564281073053,9.5,1,0.04983633914255749
700,0.02837649679754943,9.0,2,0.049033161046550276
197,0.026103453077137285,9.0,2,0.04954639938586797
700,0.025744917850181,10.0,2,0.05006701084454229
119,0.02697716513505987,9.0,2,0.051360487018379454
700,0.02403008784587731,10.5,2,0.05038885570854083
700,0.025328807331227172,10.0,2,0.051136734245070245
700,0.02545252018936229,9.5,2,0.04884162106420627
700,0.021447136359417057,11.0,2,0.050205841031009155
164,0.026200918964076857,8.5,2,0.048727009940726825
281,0.021884572542467277,8.5,2,0.04566449410118434
122,0.024035783904204952,9.0,2,0.04648384855166514
110,0.02382692843219159,9.0,2,0.04781134238640464
700,0.02907848324514991,9.5,1,0.05068628576559952
700,0.01820755592685417,9.0,2,0.047772035020232737
700,0.02158869395711501,8.0,2,0.04786034181239888
185,0.020242736470806648,9.0,2,0.04786108880075484
203,0.024284089854265292,10.0,2,0.050400770632168856
700,0.02463914415668801,10.0,2,0.05153479736544013
126,0.028243989603638726,9.0,2,0.05126489612000566
700,0.022559871901977162,9.0,1,0.047957741756396326
700,0.027708159287106654,9.0,2,0.050059268192638236
454,0.019552353104984682,9.0,2,0.04808256770735494
196,0.02447205977907732,10.0,2,0.05207865529555579
192,0.022840666481017353,10.0,2,0.04926053422372689
700,0.02913881927039822,9.0,2,0.051217982027545884
700,0.02439199851480553,9.5,1,0.05112228108236905
86,0.02401141743247006,11.0,2,0.05142314266496918
153,0.02513575605680869,9.0,2,0.04840670853700406
216,0.03177387914230019,9.0,2,0.05162896836036114
700,0.02319456047526223,10.0,1,0.049512671147359424
700,0.02212243571892694,9.0,2,0.04853912068163706
156,0.025583635013459574,9.0,2,0.048395096546516844
159,0.02383505058943655,9.0,2,0.04872754949857101
700,0.030807342430149445,10.0,2,0.05311224953955347
700,0.021063074352548034,9.0,1,0.048782319243954125
568,0.02539239512923723,10.5,2,0.05271127427880457
700,0.02457996843961756,9.5,2,0.053281343227772754
200,0.026210201429499674,10.5,2,0.05261937902404373
700,0.028767520653485562,9.5,2,0.05099661090583084
700,0.026543209876543208,10.0,2,0.05044801762357477
700,0.023649401280980226,8.0,2,0.04763485463322367
234,0.02681356168198273,9.5,2,0.05139587695282144
107,0.024047492468545102,10.0,2,0.05102646846416225
141,0.023807203193168102,10.0,2,0.048839082998204116
700,0.02540030632135895,9.0,1,0.050267132023286074
321,0.02543279495033881,10.0,2,0.051233380385163396
700,0.02695395897150283,9.0,2,0.05088982452549929
140,0.023934837092731826,9.5,2,0.04954954601094409
273,0.028798848974287566,9.5,2,0.05094485545594463
132,0.02948834790940054,9.0,2,0.051242816602003374
161,0.024286410470620995,11.0,2,0.052442214609704815
700,0.030601967882669633,9.5,2,0.05147858434052928
700,0.02633319409635199,9.0,2,0.049975413639694
346,0.024941984591107393,9.0,2,0.04803064754785277
700,0.021887104123946226,11.0,2,0.05098411015325381
700,0.022787292304836164,10.0,2,0.05114472660854662
700,0.023586744639376215,7.5,1,0.04823515006475336
487,0.023625034809245334,10.0,2,0.05037202022423422
156,0.02873851294903926,10.0,2,0.0501662735549514
700,0.024230269405707997,10.0,2,0.052623786596210184
700,0.021107166063306412,9.0,2,0.04750877673770473
700,0.021140815000464122,8.5,2,0.04996429012047084
160,0.0297874315418175,9.0,2,0.04943932540204407
700,0.02432934187320152,10.0,2,0.051289552597873225
700,0.028971734892787523,8.0,1,0.046875454210248996
216,0.02531328320802005,10.5,2,0.051567374969294935
700,0.026535087719298238,8.0,2,0.046869816465130824
93,0.025568551007147496,11.0,2,0.051906212374666555
700,0.02354265292861784,10.5,2,0.0511368715084765
700,0.030036897800055692,10.0,1,0.05276891344475604
185,0.027986633249791143,9.0,2,0.05046048726899774
135,0.025698505523066927,10.0,2,0.05327427846547388
176,0.027274204028589995,9.0,2,0.048653190238464206
700,0.024552121043349112,9.0,2,0.04984904189632261
700,0.020140629351155667,9.5,2,0.04903801304249575
159,0.025144089179176897,9.0,2,0.04816970881253342
123,0.024703066589031496,10.5,2,0.05162604685789775
700,0.021856725146198824,10.0,2,0.04839792127454387
700,0.027779415859911213,9.5,2,0.051119326105007135
194,0.021849763297131716,10.0,2,0.04989957965226763
700,0.027840434419381783,9.0,1,0.05122554993347564
700,0.023314072217580986,8.5,2,0.0519188539238902
341,0.019414887120334946,8.0,2,0.047957408250109225
700,0.03008795135988118,9.0,1,0.05016028115523764
106,0.02308201058201058,10.0,2,0.04954991055265723
126,0.02571010860484544,9.0,2,0.05053644037439885
700,0.029095887867817687,9.5,2,0.052383709162385744
111,0.023028636405829386,11.0,2,0.05173602661578691
700,0.0283050039628987,8.5,1,0.04858954323106732
202,0.023445187041678268,10.0,2,0.04940490222062445
156,0.029169738070666855,9.0,2,0.049279127842999794
700,0.02355541631857421,9.0,1,0.050771661718503655
700,0.02664067576348278,9.5,2,0.048843183947569216
288,0.02858535226956279,9.0,2,0.05083210630226827
116,0.023246774343265567,10.0,2,0.04856344509681055
139,0.02577972709551657,10.5,2,0.05165718109345709
522,0.02667432470064049,10.0,2,0.051954826880519
700,0.02304836164485287,11.0,2,0.051172978506939165
138,0.021961152882205515,9.5,2,0.04942436611736148
700,0.029344193817878027,9.0,2,0.05071810975294404
120,0.028886800334168752,10.0,2,0.05182591291453134
574,0.027489177489177487,9.5,2,0.04951333975537629
700,0.02769423558897243,8.5,1,0.048168592197972204
